case,n,tag,family,v_rel,rho_raw,rho_gap
6,27,spread-0.55,classical,0.5161290322580645,0.8259757856720601,0.9848355869007216
6,27,spread-0.7,classical,0.45161290322580644,0.8934421602210875,0.9916472416923235
6,27,spread-0.85,classical,0.45161290322580644,0.9433060079766098,0.9966816806841758
6,27,skyline-clust-0.55,classical,0.3870967741935484,0.828000915076151,0.9850400263094089
6,27,dp-skyline-0.55,classical,0.41935483870967744,0.9701145746140779,0.9993884037760246
6,27,abacus-0.55,classical,0.45161290322580644,0.8268501989129877,0.9849238527737774
6,27,skyline-clust-0.7,classical,0.3870967741935484,0.9463279718278497,0.9969867303946611
6,27,dp-skyline-0.7,classical,0.45161290322580644,0.9009096633191708,0.9924011420216634
6,27,abacus-0.7,classical,0.4838709677419355,0.905030916109477,0.9928172954226774
6,27,skyline-clust-0.85,classical,0.3225806451612903,0.9564844859919004,0.9980122543007942
6,27,dp-skyline-0.85,classical,0.3870967741935484,0.8785294655718616,0.9901416007328075
6,27,abacus-0.85,classical,0.4838709677419355,0.948029610042227,0.997158594939089
6,27,shelf-0.5,classical,0.3548387096774194,0.8730878206221201,0.9332709197476792
6,27,shelf-0.65,classical,0.3225806451612903,0.9753958415708976,0.9999215675613881
6,27,shelf-0.8,classical,0.3225806451612903,1.0131609427200161,1.0037345029587301
6,27,boundary-fix,classical,0.3225806451612903,1.0221985586585267,1.0046470051116054
7,28,dit-direct-t0,DiT,0.3888888888888889,1.0832388334327594,0.9644600082861756
7,28,dit-direct-t0-bfix,DiT,0.3888888888888889,1.0832388334327594,0.9644600082861756
7,28,dit-direct-t1,DiT,0.3333333333333333,1.1609265388305203,1.0207084214684128
7,28,dit-direct-t1-bfix,DiT,0.3333333333333333,1.1609265388305203,1.0207084214684128
7,28,dit-direct-t2,DiT,0.3888888888888889,1.1439813195915045,1.0194743158353143
7,28,dit-direct-t2-bfix,DiT,0.3888888888888889,1.1439813195915045,1.0194743158353143
7,28,dit-abacus-0.55,DiT,0.6388888888888888,1.073224680911693,1.0143212269731519
7,28,dit-abacus-0.55-bfix,DiT,0.6388888888888888,1.073224680911693,1.0143212269731519
7,28,dit-abacus-0.7,DiT,0.5555555555555556,1.0534335719967927,1.0128799188533881
7,28,dit-abacus-0.7-bfix,DiT,0.5555555555555556,1.0534335719967927,1.0128799188533881
7,28,dit-abacus-0.85,DiT,0.5555555555555556,1.118242443385535,1.0175998112786782
7,28,dit-abacus-0.85-bfix,DiT,0.5555555555555556,1.118242443385535,1.0175998112786782
7,28,dit-cluster-0.55,DiT,0.3333333333333333,0.955763855132748,1.005766715626737
7,28,dit-cluster-0.55-bfix,DiT,0.3333333333333333,0.955763855132748,1.005766715626737
7,28,dit-cluster-0.7,DiT,0.3333333333333333,0.955763855132748,1.005766715626737
7,28,dit-cluster-0.7-bfix,DiT,0.3333333333333333,0.955763855132748,1.005766715626737
