case,n,eps_h,eps_a,hpwl_star,area_star,max_abs_dh,max_abs_da
73,94,0.7755723356919852,0.49823077516681136,315.01894760131836,28152.0,2.068931203343568,1.4463249800106384
74,95,1.6849064217380936,0.9091210078524785,101.32797241210938,29636.0,3.1814116916742456,1.4170890700392553
75,96,1.7789736830794616,1.1019854581926598,108.4905195236206,28028.0,2.9567603570139425,1.5865170940846043
76,97,1.7741806297397438,0.98866674008975,149.06663131713867,28855.0,2.4394369471440487,1.7225783489165352
77,98,0.9161326956592011,0.44274331741929007,668.5984873771667,28764.0,1.4960078226760094,1.579307732058089
78,99,1.0534812299936847,0.5414244258117975,822.2041625976562,30514.0,2.4352498484833203,1.7238153277145578
79,100,2.0248039876437933,0.8735201446192433,104.68897160887718,29394.0,3.2323221752232967,1.6220805253235886
80,101,1.4095790267506367,0.7740419242017291,742.0697739124298,28730.0,1.9349170010168766,1.9136687305671038
81,102,1.4916022320484617,0.5240170452542927,327.0178073644638,28672.0,2.6271207467319817,1.3257177828466702
82,103,1.3600567209428664,0.7219466872350293,408.2495574951172,30772.0,2.370164093796609,1.498850639307804
83,104,1.6507539870427306,0.9802178388397256,181.79293155670166,30200.0,2.61629894526269,1.8585951548514565
84,105,1.2118148953449146,0.39001060318193503,186.42447471618652,30492.0,2.1441337580529556,0.9885272670296146
85,106,1.5515602426188502,0.7948534665175699,376.2050666809082,31347.0,2.6453070676402506,1.3202030045745499
86,107,1.1890984260202182,0.8948489309034748,454.80297088623047,36120.0,2.296979926486656,1.5731600597368054
87,108,1.02979562210479,0.29994273893252643,223.10367584228516,34128.0,1.9055512897035485,1.7269439921109608
88,109,1.7568115120250445,1.1372028333750377,267.44744300842285,37380.0,2.4351514932663716,1.4164417153733444
89,110,1.5814602787561882,1.01959619710088,295.21309661865234,30316.0,2.759370984009909,1.8108408143105712
90,111,1.6455063793937899,1.0279376145968726,381.77225548028946,34506.0,2.449966577176673,1.484725015484984
91,112,1.184314251196954,0.6161926360947163,1102.4193410873413,33250.0,2.29740095922754,1.2460285255768069
92,113,1.8549960113854418,0.9084868692432035,144.09477615356445,32469.0,3.034156729076859,1.565656667026771
93,114,1.105468447662819,0.4172379878262884,227.87420272827148,35457.0,1.7512409050394546,1.4912602140933817
94,115,0.8086099827402127,0.4614118401061911,193.97042083740234,36654.0,1.9274305197316777,1.5764398876139636
95,116,1.6181724919445792,0.7026148852825647,327.62664794921875,35346.0,78.44945143438748,45.91973645967409
96,117,1.1769338164065282,0.39209188731056654,1100.5634737610817,37100.0,2.0299748309390644,1.133869159192067
97,118,1.6981741746848331,1.0103718043411543,551.3836975097656,37380.0,3.2293588449436794,1.4585270461591044
98,119,1.3083725068464855,0.5747875550906498,307.85122203826904,36068.0,2.5272270952030693,1.297799829397407
99,120,1.1596995098590397,1.1669367604316925,1356.9960174560547,34715.0,2.353393684482408,1.7583736046759322
