case,n,tag,family,v_rel,rho_raw,rho_gap
86,107,dit-cluster-0.85-bfix,DiT,0.3188405797101449,1.0694766715935822,1.0079017769527152
86,107,dit-skyline-0.55,DiT,0.3188405797101449,0.9518318637966772,0.9996977846450859
86,107,dit-skyline-0.7,DiT,0.3188405797101449,0.9518318637966772,0.9996977846450859
86,107,dit-skyline-0.85,DiT,0.3188405797101449,0.9518318637966772,0.9996977846450859
86,107,nn-skyline-0.55,classical,0.3333333333333333,0.8758037160314682,0.9677314042641658
86,107,nn-skyline-0.7,classical,0.3333333333333333,0.8758037160314682,0.9677314042641658
86,107,nn-skyline-0.85,classical,0.3333333333333333,0.8758037160314682,0.9677314042641658
86,107,nn-shelf-0.5,classical,0.11594202898550725,1.0744562664448114,1.0082490443280074
86,107,nn-shelf-0.65,classical,0.11594202898550725,1.0744562664448114,1.0082490443280074
86,107,nn-shelf-0.8,classical,0.11594202898550725,1.0744562664448114,1.0082490443280074
86,107,spread-0.55,classical,0.5072463768115942,0.9760063303376169,1.001383576838587
86,107,spread-0.7,classical,0.5072463768115942,0.9760063303376169,1.001383576838587
86,107,spread-0.85,classical,0.5072463768115942,0.9760063303376169,1.001383576838587
86,107,skyline-clust-0.55,classical,0.3333333333333333,0.9611526211035029,1.0003477508964314
86,107,dp-skyline-0.55,classical,0.36231884057971014,0.8396396019058916,0.9918739010907954
86,107,abacus-0.55,classical,0.4492753623188406,0.9212404270013418,0.9975644078228236
86,107,skyline-clust-0.7,classical,0.3333333333333333,0.9611526211035029,1.0003477508964314
86,107,dp-skyline-0.7,classical,0.36231884057971014,0.8396396019058916,0.9918739010907954
86,107,abacus-0.7,classical,0.4492753623188406,0.9212404270013418,0.9975644078228236
86,107,skyline-clust-0.85,classical,0.3333333333333333,0.9611526211035029,1.0003477508964314
86,107,dp-skyline-0.85,classical,0.36231884057971014,0.8396396019058916,0.9918739010907954
86,107,abacus-0.85,classical,0.4492753623188406,0.9212404270013418,0.9975644078228236
86,107,shelf-0.5,classical,0.11594202898550725,1.0834532878806822,1.0088764319789487
86,107,shelf-0.65,classical,0.11594202898550725,1.0834532878806822,1.0088764319789487
86,107,shelf-0.8,classical,0.11594202898550725,1.0834532878806822,1.0088764319789487
